tracking_id	gene_id	gene_short_name	locus	ESC	MES	HB	HE	HP	MAC
TSS2023	XLOC_001833	Odf3l2	chr10:79639525-79645738	0.0244877	0.00772382	0	0	0	0
TSS20230	XLOC_018391	Cwc15	chr9:14500618-14510620	38.5491	22.1185	27.1587	22.5886	17.2984	44.0274
TSS20231	XLOC_018392	Mre11a	chr9:14784706-14834417	15.3406	17.9567	19.4083	12.7339	15.2489	8.61082
TSS20232	XLOC_018393	Gpr83	chr9:14860253-14869499	0.15274	0.0650658	0.00339452	0	0.00993238	0
TSS20233	XLOC_018394	Vstm5	chr9:15239044-15259413	1.24226	0.388845	0.166953	0.17764	0.0691449	0.119267
TSS20234	XLOC_018395	Taf1d	chr9:15283336-15357788	49.1059	34.5659	39.2941	21.2457	23.9909	11.4236
TSS20235	XLOC_018396	BC017612	chr9:15505494-15545259	7.20512	8.08627	8.27171	6.40483	6.23893	3.47823
TSS20236	XLOC_018397	Slc36a4	chr9:15709768-15738789	0.950234	1.73077	1.69417	3.72152	2.08081	61.2435
TSS20237	XLOC_018398	Chordc1	chr9:18292266-18314000	29.8842	23.085	28.4601	22.6011	20.4026	18.9903
TSS20238	XLOC_018399	Ubtfl1	chr9:18404417-18411502	0.150211	0	0	0	0	0
TSS20239	XLOC_018400	Mbd3l2	chr9:18430614-18446316	0	0	0	0	0	0
TSS2024	XLOC_001834	Polrmt	chr10:79736124-79746581	6.9455	5.32503	6.04193	4.95867	5.27779	4.30454
TSS20240	XLOC_018401	Mbd3l1	chr9:18478394-18485292	0	0	0	0	0	0
TSS20241	XLOC_018402	Olfr829	chr9:18856626-18857592	0	0	0	0	0	0
TSS20242	XLOC_018403	Olfr830	chr9:18875328-18876276	0	0	0	0	0	0
TSS20243	XLOC_018404	Olfr832	chr9:18944649-18945588	0	0.0277977	0	0	0	0
TSS20244	XLOC_018405	Olfr834	chr9:18987989-18988928	0	0	0	0	0	0
TSS20245	XLOC_018406	Olfr835	chr9:19035124-19036060	0	0	0	0	0	0
TSS20246	XLOC_018407	Olfr836	chr9:19120956-19121911	0.0608534	0	0	0	0	0
TSS20247	XLOC_018408	Olfr837	chr9:19136927-19137967	0.027339	0	0	0	0	0
TSS20248	XLOC_018409	Olfr845	chr9:19338458-19339400	0	0	0	0	0	0
TSS20249	XLOC_018410	Olfr849	chr9:19440914-19441853	0	0	0	0	0	0
TSS2025	XLOC_001835	Rnf126	chr10:79758514-79766952	17.3103	13.923	16.0967	10.3975	12.8424	7.49935
TSS20250	XLOC_018411	Olfr851	chr9:19496749-19497688	0	0	0	0	0	0
TSS20251	XLOC_018412	Olfr855	chr9:19584510-19585502	0	0	0	0	0	0
TSS20252	XLOC_018413	Zfp317	chr9:19622090-19649731	9.25092	15.4015	14.1695	8.31412	11.2944	9.46303
TSS20253	XLOC_018414	Olfr857	chr9:19712828-19713758	0	0.0110994	0	0	0	0
TSS20254	XLOC_018415	Olfr58	chr9:19780282-19784064	0	0	0	0	0	0
TSS20255	XLOC_018416	Olfr859	chr9:19808319-19809249	0	0	0	0	0	0
TSS20256	XLOC_018417	Olfr77	chr9:19917228-19922510	0	0	0	0	0	0
TSS20257	XLOC_018418	Olfr868	chr9:20098625-20101690	0	0	0	0	0.0302628	0
TSS20258	XLOC_018419	Olfr869	chr9:20129119-20138089	0	0	0	0	0	0
TSS20259	XLOC_018420	Olfr871	chr9:20212206-20213353	0	0	0	0	0	0
TSS2026	XLOC_001836	Prss57	chr10:79777273-79788985	0	0.00972792	0.0189828	0	0.00881571	0.048151
TSS20260	XLOC_018421	Olfr872	chr9:20237161-20260913	0	0	0	0	0	0
TSS20261	XLOC_018422	Olfr39	chr9:20282350-20286648	0	0	0	0	0	0
TSS20262	XLOC_018423	Olfr873	chr9:20300210-20301170	0	0	0	0	0	0
TSS20263	XLOC_018424	Zfp846	chr9:20581327-20595193	3.25684	3.03387	2.87152	2.15953	1.32701	1.59449
TSS20264	XLOC_018425	Ubl5	chr9:20637786-20646789	4.50928	7.2362	6.76955	6.41314	6.60271	16.6014
TSS20265	XLOC_018426	Pin1	chr9:20652129-20666584	15.6648	15.0617	20.0573	13.0841	10.5197	11.7476
TSS20266	XLOC_018427	Rdh8	chr9:20818503-20826163	0	0	0	0	0	0
TSS20267	XLOC_018428	A230050P20Rik	chr9:20868641-20879710	3.09382	2.93327	1.14532	0.596079	1.22499	2.62662
TSS20268	XLOC_018429	Ppan	chr9:20888174-20892179	59.3977	30.2118	40.7432	18.2493	25.974	11.7061
TSS20269	XLOC_018430	Mrpl4	chr9:21002736-21008837	12.7398	9.34379	10.9132	8.83598	7.45484	17.8478
TSS2027	XLOC_001837	BC005764	chr10:79854604-79874634	0.35933	0.137833	0.264077	0.147178	2.01819	0.378683
TSS20270	XLOC_018431	Icam1	chr9:21015959-21028796	14.5426	6.56534	3.31433	6.59329	3.83713	41.9253
TSS20271	XLOC_018432	Icam4	chr9:21029372-21030531	0.389837	0.488827	0.918574	0.49988	2.97042	0.450772
TSS20272	XLOC_018433	Icam5	chr9:21032037-21039036	0.264789	0.0286195	0.0186718	0.0192973	0.011526	0.330592
TSS20273	XLOC_018434	Pde4a	chr9:21165713-21213248	1.2171	0.726644	1.24454	1.81618	1.90718	1.29453
TSS20274	XLOC_018434	Pde4a	chr9:21165713-21213248	7.07716e-05	0.0151323	0	0.0433203	0.128874	0.0652
TSS20275	XLOC_018435	Atg4d	chr9:21265298-21287969	5.95648	5.54065	5.95521	5.20601	8.4115	6.48718
TSS20276	XLOC_018436	Slc44a2	chr9:21320718-21355028	3.11353	2.9708	6.59397	14.9765	17.0911	14.5155
TSS20277	XLOC_018436	Slc44a2	chr9:21320718-21355028	4.65801	2.76245	0.588626	0.329671	0.206937	0
TSS20278	XLOC_018437	Ilf3	chr9:21368002-21405361	45.9095	40.2543	40.867	38.7272	33.6063	13.9063
TSS20279	XLOC_018438	Qtrt1	chr9:21411836-21420279	13.3264	14.5143	18.5153	10.748	12.3254	7.20258
TSS20280	XLOC_018439	Dnm2	chr9:21424907-21510186	9.3288	12.055	13.3517	21.1395	22.9286	76.3948
TSS20281	XLOC_018440	AB124611	chr9:21526176-21545331	0	0	0	0	0.613912	61.0894
TSS20282	XLOC_018441	Carm1	chr9:21546893-21595970	20.0596	18.5442	22.9057	14.3569	16.0581	4.43575
TSS20283	XLOC_018442	1810026J23Rik	chr9:21546893-21595970	8.05341	7.35096	10.8533	12.0747	13.7934	16.1019
TSS20286	XLOC_018445	Gm6484	chr9:21800179-21852635	0	0	0	0	0	0
TSS20287	XLOC_018446	Ccdc159	chr9:21921008-21935872	0.567062	0.41733	0.431334	0.437091	0.433294	0.875087
TSS20288	XLOC_018447	BC018242	chr9:21938273-21948907	0.443504	0.393854	0.335778	0.352286	0.615016	0.156019
TSS20289	XLOC_018448	Swsap1	chr9:21955752-21958270	1.4274	3.32372	3.83813	3.6273	3.37583	2.26019
TSS2029	XLOC_001839	R3hdm4	chr10:79910052-79916930	14.3657	5.80519	7.97484	9.44926	16.7382	13.977
TSS20290	XLOC_018449	Prkcsh	chr9:22003034-22014222	24.901	34.7863	43.6205	38.4519	30.3344	86.3107
TSS20291	XLOC_018450	Cnn1	chr9:22099252-22109221	11.9492	6.76586	4.01929	4.24929	0.855367	0.0102807
TSS20292	XLOC_018451	Pigyl	chr9:22156845-22158354	10.3311	10.5314	10.3397	10.369	10.8284	20.3117
TSS20293	XLOC_018452	Zfp872	chr9:22188165-22202123	0.0447192	0.069869	0.0525111	0.101608	0.0414605	0.0185238
TSS20294	XLOC_018453	Zfp809	chr9:22225702-22243354	10.6133	5.06023	4.84652	4.08298	6.13127	5.05733
TSS20295	XLOC_018454	9530077C05Rik	chr9:22411576-22444679	0.483696	0.39914	0.302059	0.67126	0.588207	0.0126509
TSS20296	XLOC_018455	Bbs9	chr9:22475714-22888280	2.82506	2.82708	2.8489	2.91662	2.46871	6.45549
TSS20297	XLOC_018456	Bmper	chr9:23223075-23485202	0.225977	3.55108	11.0897	2.11894	0.291788	0.0174647
TSS20298	XLOC_018457	Npsr1	chr9:24098017-24316398	0	0	0	0.00595157	0.0111596	0.0138406
TSS20299	XLOC_018458	Cypt4	chr9:24557047-24696293	0	0	0	0	0	0
TSS203	XLOC_000181	Speg	chr1:75375296-75432306	2.82584	5.09624	5.49518	11.6839	7.20679	105.995
TSS2030	XLOC_001840	Tmem259	chr10:79970723-79984330	8.17595	10.7814	11.4449	12.2307	13.7998	25.829
TSS20300	XLOC_018459	Sept7	chr9:25252438-25308571	34.2381	56.2708	67.4948	107.141	63.4833	102.278
TSS20301	XLOC_018460	Eepd1	chr9:25481596-25604110	0.569876	0.562878	1.06811	0.654767	0.654183	29.1771
TSS20302	XLOC_018461	B3gat1	chr9:26751561-26761338	0.104591	0.0342493	0.0329938	0	0	0
TSS20303	XLOC_018462	Thyn1	chr9:26999676-27030094	35.5222	25.4936	25.5239	26.714	23.4269	20.6378
TSS20304	XLOC_018463	Ncapd3	chr9:27030174-27095315	14.0263	9.5573	10.2874	8.99581	13.6385	2.37633
TSS20305	XLOC_018464	Igsf9b	chr9:27299227-27334763	3.24908	2.24615	1.91302	1.77113	0.975258	0.624896
TSS20306	XLOC_018465	Spata19	chr9:27396820-27401710	0	0	0	0	0	0
TSS20307	XLOC_018466	Opcml	chr9:27791268-28925048	0	0.0137833	0.0140743	0.205984	0.0222904	1.48727
TSS20308	XLOC_018467	Snx19	chr9:30427328-30466726	4.32261	4.39111	5.06039	6.58375	6.61813	12.8639
TSS20309	XLOC_018468	Adamts8	chr9:30942562-30962858	0.377142	0.885065	0.310513	0.070703	0.0378636	0.0194779
TSS2031	XLOC_001841	Polr2e	chr10:80035952-80039659	112.017	44.2555	52.523	54.918	60.1132	47.1041
TSS20310	XLOC_018469	Zbtb44	chr9:31030643-31075885	3.8057	3.51392	3.64162	3.90397	3.36336	3.75882
TSS20311	XLOC_018470	Gm7244	chr9:31271400-31275385	0.573112	3.0774	5.03464	1.86096	3.35973	1.13698
TSS20312	XLOC_018471	Prdm10	chr9:31315106-31378543	3.6684	2.051	2.06157	1.92621	2.09493	1.43525
TSS20313	XLOC_018472	Nfrkb	chr9:31386191-31421334	5.28643	3.9503	4.68246	3.68517	5.32499	4.14382
TSS20314	XLOC_018473	Arhgap32	chr9:32116135-32265511	1.69784	1.88857	2.06041	1.54805	0.560867	0.126816
TSS20315	XLOC_018473	Arhgap32	chr9:32116135-32265511	0.0202513	0.119702	0.0813772	0.0209372	0.0566514	0.0457147
TSS20316	XLOC_018474	Kcnj1	chr9:32372417-32399194	0	0	0	0.00155326	0	0
TSS20317	XLOC_018474	Kcnj1	chr9:32372417-32399194	0	0	0	0.00154894	0	0
TSS20318	XLOC_018475	Ets1	chr9:32696041-32757820	4.64366	5.48766	14.0402	59.9652	12.4582	1.12861
TSS20319	XLOC_018476	Kirrel3	chr9:34488730-35036307	0.0415797	0.0379129	0.471815	0.0394167	0.00818514	0
TSS2032	XLOC_001842	Sbno2	chr10:80057013-80102702	7.96234	4.60917	3.90188	7.20034	10.5	17.512
TSS20320	XLOC_018477	Srpr	chr9:35211202-35267780	19.336	13.903	16.3184	12.1278	11.3913	20.7226
TSS20321	XLOC_018478	Rpusd4	chr9:35267880-35275957	8.22175	13.6555	18.2947	11.549	11.4357	14.9023
TSS20322	XLOC_018479	Cdon	chr9:35452075-35507652	1.70605	4.10419	1.99607	1.85947	1.17222	0.283654
TSS20323	XLOC_018480	Pus3	chr9:35559465-35570069	8.05566	8.06873	12.0279	5.87422	6.93397	4.14968
TSS20324	XLOC_018481	Pate2	chr9:35669638-35672889	0.0404892	0.0553619	0.0633888	0.0260001	0.0477555	0.0344469
TSS20325	XLOC_018482	Gm17677	chr9:35741048-35742252	0	0	0	0	0	0
TSS20326	XLOC_018483	Gm7257	chr9:36431883-36434938	0	0	0	0	0	0
TSS20327	XLOC_018484	Gm9513	chr9:36475637-36477180	0	0	0	0	0	0
TSS20328	XLOC_018485	Acrv1	chr9:36693219-36698837	0	0	0	0	0	0
TSS20329	XLOC_018486	Fez1	chr9:36843658-36878640	1.2545	0.169958	0.0934244	0.0939976	0.00739824	0.519568
TSS2033	XLOC_001843	Dos	chr10:80116535-80139367	4.06226	1.10417	0.724435	0.162077	0.469155	0.34548
TSS20330	XLOC_018487	Tmem218	chr9:37208332-37223211	1.91553	2.52415	2.73544	3.46062	2.33318	8.1061
TSS20331	XLOC_018488	Hepacam	chr9:37367605-37386571	0.0398077	0	0	0.0123357	0.00277565	0.0039636
TSS20332	XLOC_018489	Robo4	chr9:37402045-37414022	0.404049	0.352211	0.299589	1.52613	0.119563	0
TSS20333	XLOC_018490	Msantd2	chr9:37489320-37524150	12.9122	9.76317	11.1616	9.60616	5.58285	3.237
TSS20334	XLOC_018491	Esam	chr9:37528088-37538319	1.52631	0.32756	2.392	29.0797	4.51808	0.754257
TSS20335	XLOC_018492	Vsig2	chr9:37539254-37544205	0.505749	0.0648872	0.212024	0.647772	0.168201	0.0342698
TSS20336	XLOC_018493	Siae	chr9:37613846-37648318	2.1447	1.58859	1.25553	2.417	3.29113	17.0851
TSS20337	XLOC_018494	Olfr874	chr9:37746135-37747068	0	0.0331616	0	0.0121801	0	0
TSS20338	XLOC_018495	Olfr875	chr9:37772636-37773640	0	0	0	0	0	0
TSS20339	XLOC_018496	Olfr876	chr9:37803888-37804936	0	0	0.0102091	0	0	0
TSS2034	XLOC_001843	Dos	chr10:80116535-80139367	1.44357	1.02714	0.690137	0.750254	0.448391	0.20975
TSS20340	XLOC_018497	Olfr877	chr9:37854819-37855755	0	0	0	0	0	0
TSS20341	XLOC_018498	Olfr145	chr9:37897405-37898338	0	0	0	0	0	0
TSS20342	XLOC_018499	Olfr878	chr9:37918547-37919612	0	0	0	0	0	0
TSS20343	XLOC_018500	Olfr881	chr9:37992491-37993439	0.0760728	0	0	0	0	0
TSS20344	XLOC_018501	Olfr883	chr9:38025807-38026737	0	0	0	0	0	0
TSS20345	XLOC_018502	Olfr884	chr9:38047223-38048153	0	0	0	0	0	0
TSS20346	XLOC_018503	Olfr885	chr9:38061321-38062251	0	0	0	0	0	0
TSS20347	XLOC_018504	Olfr887	chr9:38084837-38085767	0	0	0	0	0	0
TSS20348	XLOC_018505	Olfr888	chr9:38108687-38109632	0	0	0	0	0	0
TSS20349	XLOC_018506	Olfr889	chr9:38115797-38116727	0	0	0	0	0	0
TSS2035	XLOC_001844	Gamt	chr10:80258150-80260968	0.43333	0.684032	1.62061	3.79656	2.38196	15.337
TSS20350	XLOC_018507	Olfr890	chr9:38143136-38144081	0	0	0	0	0	0
TSS20351	XLOC_018508	Olfr893	chr9:38209051-38209993	0	0.118332	0.120986	0.160491	0.0324875	0
TSS20352	XLOC_018509	Olfr894	chr9:38218817-38219766	0.050595	0.0273021	0	0.0476763	0	0
TSS20353	XLOC_018510	Olfr143	chr9:38253418-38254360	0	0	0	0	0	0
TSS20354	XLOC_018511	Olfr895	chr9:38268514-38269465	0	0	0	0	0	0
TSS20355	XLOC_018512	Olfr25	chr9:38329491-38330559	0	0	0	0	0	0
TSS20356	XLOC_018513	Olfr898	chr9:38349084-38350035	0	0	0	0	0	0
TSS20357	XLOC_018514	Olfr899	chr9:38367547-38368543	0	0	0	0	0	0
TSS20358	XLOC_018515	Olfr900	chr9:38377882-38378833	0	0	0	0	0	0
TSS20359	XLOC_018516	Olfr147	chr9:38401710-38403829	0.189273	0	0	0	0	0
TSS2036	XLOC_001845	2310011J03Rik	chr10:80301819-80320548	11.5543	10.2835	12.432	10.4316	11.878	30.7306
TSS20360	XLOC_018517	Olfr901	chr9:38430283-38431219	0	0.0254586	0	0	0	0
TSS20361	XLOC_018518	Olfr902	chr9:38448791-38449847	0	0	0	0	0	0
TSS20362	XLOC_018519	Olfr904	chr9:38464042-38464975	0	0	0	0	0	0
TSS20363	XLOC_018520	Olfr905	chr9:38472748-38473681	0	0	0	0	0	0
TSS20364	XLOC_018521	Olfr906	chr9:38488030-38488966	0	0	0	0	0	0
TSS20365	XLOC_018522	Olfr907	chr9:38498670-38499603	0	0	0	0	0	0
TSS20366	XLOC_018523	Olfr908	chr9:38516033-38516965	0	0	0	0	0	0
TSS20367	XLOC_018524	Olfr911-ps1	chr9:38523729-38524669	0	0	0	0	0	0
TSS20368	XLOC_018525	Olfr910	chr9:38537881-38539829	0	0	0	0	0	0
TSS20369	XLOC_018526	Olfr912	chr9:38580243-38582211	0	0	0	0	0	0
TSS2037	XLOC_001846	Pcsk4	chr10:80321282-80329473	0.240248	0.127239	0.162398	0.0545908	0.346841	0.102473
TSS20370	XLOC_018527	Olfr913	chr9:38592802-38595161	0	0	0	0	0	0
TSS20371	XLOC_018528	Olfr914	chr9:38606466-38607417	0	0	0	0	0	0
TSS20372	XLOC_018529	Vwa5a	chr9:38718267-38743337	20.9026	13.9695	8.08662	10.5661	7.56602	42.695
TSS20373	XLOC_018530	Olfr920	chr9:38752795-38756863	0.0260577	0.149137	0.0557054	0.11213	0.0442893	0.29766
TSS20374	XLOC_018531	Olfr921	chr9:38773087-38776354	0	0	0	0	0	0
TSS20375	XLOC_018532	Olfr922	chr9:38815407-38816539	0	0	0	0	0	0
TSS20376	XLOC_018533	Olfr923	chr9:38827614-38828682	0	0	0	0	0	0
TSS20377	XLOC_018534	Olfr924	chr9:38848115-38849042	0	0	0	0	0	0
TSS20378	XLOC_018535	Olfr26	chr9:38855059-38855990	0	0	0	0	0	0
TSS20379	XLOC_018536	Olfr926	chr9:38877177-38878104	0	0	0	0	0	0
TSS2038	XLOC_001847	Adamtsl5	chr10:80340715-80348446	1.21239	0.309536	0.165559	0.225801	0.365738	5.07371
TSS20380	XLOC_018537	Olfr930	chr9:38930172-38931099	0	0	0	0	0	0
TSS20381	XLOC_018538	Olfr933	chr9:38975677-38976604	0	0	0	0	0	0
TSS20382	XLOC_018539	Olfr27	chr9:39128166-39145070	0	0	0	0	0	0
TSS20384	XLOC_018540	Olfr943	chr9:39166309-39185124	0	0	0	0	0	0.0147891
TSS20385	XLOC_018541	Olfr944	chr9:39217358-39218294	0	0	0	0	0	0
TSS20386	XLOC_018542	Olfr951	chr9:39393792-39394737	0	0	0	0	0	0
TSS20387	XLOC_018543	Olfr954	chr9:39461432-39462377	0	0	0	0	0	0
TSS20388	XLOC_018544	Olfr148	chr9:39613568-39614501	0	0	0	0	0	0
TSS20389	XLOC_018545	Olfr960	chr9:39623124-39624075	0	0	0	0	0	0
TSS2039	XLOC_001848	Mex3d	chr10:80380354-80387651	9.03438	12.891	13.1871	15.534	5.24425	4.91376
TSS20390	XLOC_018546	Olfr961	chr9:39646727-39647672	0	0	0	0	0	0
TSS20391	XLOC_018547	Olfr963	chr9:39669058-39669994	0	0	0	0	0	0
TSS20392	XLOC_018548	Olfr965	chr9:39719228-39720167	0	0	0	0	0	0
TSS20393	XLOC_018549	Olfr150	chr9:39736816-39737755	0	0	0	0	0	0
TSS20394	XLOC_018550	Olfr967	chr9:39750387-39751320	0	0	0	0	0	0
TSS20395	XLOC_018551	Olfr969	chr9:39795376-39796312	0	0	0.0117135	0	0	0
TSS20396	XLOC_018552	Olfr970	chr9:39819640-39820576	0	0	0	0	0	0
TSS20397	XLOC_018553	Olfr971	chr9:39839435-39840359	0	0	0	0	0	0
TSS20398	XLOC_018554	Olfr972	chr9:39873276-39874221	0	0	0	0	0	0
TSS20399	XLOC_018555	Olfr229	chr9:39909804-39910728	0	0	0	0	0	0
TSS204	XLOC_000182	Gmppa	chr1:75435942-75443176	6.48352	5.60286	5.67521	8.18492	6.49694	23.4387
TSS2040	XLOC_001849	Mbd3	chr10:80392540-80399479	41.0352	33.8452	42.6617	39.0093	37.2485	36.9273
TSS20400	XLOC_018556	Olfr974	chr9:39942261-39943194	0	0	0	0	0	0.0753348
TSS20401	XLOC_018557	Olfr978	chr9:39993811-39994747	0	0	0	0	0	0
TSS20402	XLOC_018558	Olfr981	chr9:40022394-40023327	0	0	0	0	0	0
TSS20403	XLOC_018559	Olfr982	chr9:40074296-40075262	0	0	0	0	0	0
TSS20404	XLOC_018560	Tmem225	chr9:40148121-40150878	0	0	0	0	0	0
TSS20405	XLOC_018561	Olfr986	chr9:40187078-40188094	0	0	0	0	0	0
TSS20406	XLOC_018562	Zfp202	chr9:40192315-40213604	0.456134	1.95776	3.32777	2.97035	2.34716	3.09071
TSS20407	XLOC_018563	Scn3b	chr9:40269215-40291618	0.718245	0.143005	0.0896731	0.657644	0.185081	0.235696
TSS20408	XLOC_018564	Clmp	chr9:40685963-40784046	0.316578	1.08905	2.10876	0.617291	0.19735	0.416866
TSS20409	XLOC_018565	Hspa8	chr9:40801272-40805199	22.8085	24.1548	30.0285	23.691	17.1399	25.6995
TSS2041	XLOC_001850	Uqcr11	chr10:80402996-80406821	77.3429	56.8328	71.6084	56.2243	67.6999	151.22
TSS20410	XLOC_018566	Bsx	chr9:40874126-40877972	0	0	0	0	0	0
TSS20411	XLOC_018567	D630033O11Rik	chr9:43259878-43280075	0	0	0	0	0	0
TSS20412	XLOC_018568	Trim29	chr9:43310762-43336125	0.180671	0.0232694	0.0105227	0	0	3.82728
TSS20413	XLOC_018569	Pvrl1	chr9:43744575-43807461	3.89606	2.62592	1.66432	0.351686	0.159714	0.123939
TSS20414	XLOC_018570	Thy1	chr9:44043383-44048579	2.88837	0.655145	0.931249	0.0990782	0.00522601	0.00741415
TSS20415	XLOC_018571	Usp2	chr9:44067020-44095627	0.307054	0.25197	0.219569	0.439307	0.29199	0.217195
TSS20416	XLOC_018571	Usp2	chr9:44067020-44095627	0.323134	0.0382093	0	0.175053	0.0549769	7.07111e-05
TSS20417	XLOC_018571	Usp2	chr9:44067020-44095627	0.146819	0.19945	0.132526	0.0176627	0.561439	1.00075
TSS20418	XLOC_018572	Mfrp	chr9:44101769-44109187	0	0	0.00268646	0.00438878	0.0106681	0.00452408
TSS20419	XLOC_018572	C1qtnf5	chr9:44101769-44109187	0.0433449	0.029219	0.0277775	0	0	0
TSS2042	XLOC_001851	Tcf3	chr10:80409164-80433653	24.7459	21.0091	23.8238	18.7434	20.5431	6.3587
TSS20420	XLOC_018573	Mcam	chr9:44134657-44142726	11.2885	2.75936	2.00073	13.7842	2.20801	5.85427
TSS20421	XLOC_018574	Ccdc153	chr9:44240676-44247306	0	0	0	0.0100711	0	0
TSS20422	XLOC_018575	Dpagt1	chr9:44326844-44333600	6.003	5.61037	6.75376	8.50606	6.18829	20.0683
TSS20423	XLOC_018576	H2afx	chr9:44334714-44336073	110.258	123.826	123.921	88.6919	120.241	4.81377
TSS20424	XLOC_018577	Hyou1	chr9:44379489-44392369	44.6515	37.6864	47.9565	53.2214	31.499	49.8227
TSS20425	XLOC_018578	Slc37a4	chr9:44398175-44402965	1.12354	1.31478	2.55235	4.48479	4.09996	8.26048
TSS20426	XLOC_018579	Rps25	chr9:44407713-44418007	6.09716	15.4958	18.6121	15.3146	12.5988	16.9291
TSS20427	XLOC_018580	Bcl9l	chr9:44499135-44510412	2.46493	1.28842	1.64192	2.68183	1.54215	0.648117
TSS20428	XLOC_018581	Ddx6	chr9:44604891-44640731	23.1482	31.8444	39.5934	40.1528	35.8872	46.0446
TSS20429	XLOC_018582	Treh	chr9:44673237-44686304	0	0	0.0140137	0	0	0
TSS2043	XLOC_001852	Atp8b3	chr10:80519584-80539124	0.329446	0.136348	0.153591	0.0484367	0.0254595	0.00699869
TSS20430	XLOC_018583	Ift46	chr9:44773008-44792714	7.16158	7.75592	7.98485	6.3052	2.94535	6.32361
TSS20431	XLOC_018584	Cd3d	chr9:44981785-44987052	0	0	0	0	0.00710299	0
TSS20432	XLOC_018585	Mpzl2	chr9:45042343-45054043	11.386	4.93589	2.10049	0.0193406	0.106496	0.00894338
TSS20433	XLOC_018586	Mpzl3	chr9:45055187-45074888	1.79091	1.37085	0.944606	0.511508	0.313177	1.58594
TSS20434	XLOC_018587	Amica1	chr9:45079182-45108531	0.0430688	0.0438859	0.0482898	0.00394527	0	1.66085
TSS20435	XLOC_018588	Scn2b	chr9:45117875-45130070	0.120861	0.686271	0.239676	0.082005	0.0221916	0
TSS20436	XLOC_018589	Scn4b	chr9:45139041-45154061	0.0343155	0.0536614	0.356806	0.00660555	0	0
TSS20437	XLOC_018590	BC049352	chr9:45172725-45249985	0	0	0.00526813	0	0	0.0518492
TSS20438	XLOC_018591	Tmprss13	chr9:45319099-45347580	0.439215	0.023897	0.01031	0.00585151	0.0137927	0
TSS20439	XLOC_018592	Fxyd6	chr9:45370184-45396159	41.3269	18.4584	14.3551	27.0957	6.70621	0.0536419
TSS2044	XLOC_001853	Rexo1	chr10:80540925-80561560	7.6162	4.55182	5.26524	4.38002	5.65815	4.19177
TSS20440	XLOC_018593	Fxyd2	chr9:45399708-45410278	0	0.0558422	0.0981819	0.0316906	0.0796492	0
TSS20441	XLOC_018593	Fxyd2	chr9:45399708-45410278	0	0.0693217	0.0269553	0	0	0
TSS20442	XLOC_018593	Fxyd2	chr9:45399708-45410278	0.346366	0	0	0.0508493	0	0
TSS20443	XLOC_018594	Dscaml1	chr9:45430292-45753713	0.183741	0.134476	0.0299961	0.00133167	0	0
TSS20444	XLOC_018595	Bace1	chr9:45838528-45862484	2.70097	2.72805	4.77649	6.96539	7.6578	6.10795
TSS20445	XLOC_018596	Pcsk7	chr9:45863690-45936058	3.66164	3.36656	4.91101	4.82009	3.77	11.8839
TSS20446	XLOC_018597	Sik3	chr9:46012819-46224194	2.12525	2.59223	3.3058	3.57151	3.72869	3.92696
TSS20447	XLOC_018598	Apoa1	chr9:46228629-46230466	0.0647725	0.0103194	0.0751155	0.0113708	0.0691382	0
TSS20448	XLOC_018599	Apoa4	chr9:46240843-46243458	0	0	0.00474562	0.0182405	0.0333675	0
TSS20449	XLOC_018600	Apoa5	chr9:46268607-46271919	0	0.0332794	0.00333085	0	0	0
TSS2045	XLOC_001854	Klf16	chr10:80567120-80577296	12.1044	8.29344	9.51889	7.47743	7.43497	4.93225
TSS20450	XLOC_018601	Zfp259	chr9:46273063-46282642	24.12	15.6707	19.0131	12.8476	14.1782	17.2059
TSS20451	XLOC_018602	Bud13	chr9:46283011-46298783	11.9633	5.75646	6.31291	4.71845	4.59577	3.38796
TSS20452	XLOC_018603	Gm4791	chr9:46998740-47003860	0	0	0	0	0	0
TSS20453	XLOC_018604	Cadm1	chr9:47530351-47853385	8.07746	9.80787	6.16238	8.30037	2.70513	77.6282
TSS20454	XLOC_018605	Nxpe4	chr9:48362040-48400025	0.259269	0.802822	0.538578	0.961869	1.00559	3.76476
TSS20455	XLOC_018606	Gm5617	chr9:48495342-48495975	2.12847	2.44321	1.95742	2.66806	2.80107	8.20615
TSS20456	XLOC_018607	Usp28	chr9:48985384-49042517	28.7394	9.81298	4.44046	5.5403	4.56751	6.10874
TSS20457	XLOC_018608	Zw10	chr9:49055580-49078773	17.1845	14.7185	14.8538	14.1896	13.2563	14.8242
TSS20458	XLOC_018609	Tmprss5	chr9:49102778-49117587	0.0248018	0.00852708	0	0	0	0
TSS20459	XLOC_018610	Gm4894	chr9:49250530-49280594	0	0	0	0	0	0
TSS2046	XLOC_001855	Fam108a	chr10:80583648-80590341	21.2769	19.5269	20.3566	38.5745	20.2229	51.8488
TSS20460	XLOC_018611	Drd2	chr9:49340661-49407214	0	0.0212168	0	0	0	0
TSS20461	XLOC_018612	1600029D21Rik	chr9:50494524-50505639	1.96992	0.488485	0.704002	0.228384	0.0751499	5.68403
TSS20462	XLOC_018613	Il18	chr9:50565367-50581837	0.357362	0.858746	0.500251	0.0942409	0.270511	29.4035
TSS20463	XLOC_018614	Timm8b	chr9:50603900-50625000	86.2285	57.761	65.6818	49.6632	58.1837	141.008
